   4.39057367E-05   68283392.0       1202370.12       29628.0820       1328.97827       836347.312       14.8574610    
   4.39062751E-05   68222536.0       1164573.12       28696.4688       1242.23486       821425.312       14.4107981    
   4.39068390E-05   68162864.0       1127964.50       27794.1543       1161.22302       806769.250       13.9775572    
   4.39074174E-05   68104360.0       1092507.00       26920.2129       1085.55811       792374.438       13.5573378    
   4.39080177E-05   68046984.0       1058164.38       26073.7578       1014.88202       778236.250       13.1497478    
   4.39086434E-05   67990728.0       1024901.50       25253.9199       948.861023       764350.062       12.7544079    
   4.39092873E-05   67935568.0       992684.500       24459.8633       887.184021       750711.438       12.3709497    
   4.39099567E-05   67881488.0       961480.438       23690.7793       829.561157       737315.938       11.9990168    
   4.39106479E-05   67828472.0       931257.562       22945.8809       775.722534       724159.500       11.6382666    
   4.39113683E-05   67776488.0       901984.938       22224.4082       725.416443       711238.188       11.2883673    
   4.39121104E-05   67725536.0       873632.750       21525.6230       678.408020       698547.750       10.9489927    
   4.39128817E-05   67675584.0       846172.000       20848.8145       634.478088       686084.125       10.6198273    
   4.39136820E-05   67626616.0       819574.688       20193.2910       593.422485       673843.188       10.3005629    
   4.39145115E-05   67578624.0       793813.688       19558.3809       555.050659       661821.062       9.99090099    
   4.39153700E-05   67531592.0       768862.688       18943.4375       519.184998       650013.750       9.69055462    
   4.39162650E-05   67485488.0       744696.250       18347.8340       485.659698       638417.438       9.39924335    
   4.39171890E-05   67440320.0       721289.625       17770.9590       454.320251       627028.438       9.11669350    
   4.39181495E-05   67396056.0       698619.000       17212.2285       425.022369       615842.938       8.84264374    
   4.39191463E-05   67352680.0       676661.250       16671.0664       397.631500       604857.438       8.57683754    
   4.39201795E-05   67310192.0       655393.875       16146.9248       372.022064       594068.312       8.31902790    
   4.39212527E-05   67268576.0       634795.250       15639.2666       348.076874       583472.000       8.06897259    
   4.39223695E-05   67227808.0       614844.312       15147.5732       325.686554       573065.188       7.82643986    
   4.39235264E-05   67187880.0       595520.750       14671.3428       304.748993       562844.438       7.59120274    
   4.39247306E-05   67148784.0       576804.750       14210.0898       285.168976       552806.375       7.36304235    
   4.39259820E-05   67110504.0       558677.250       13763.3418       266.857452       542947.875       7.14174557    
   4.39272808E-05   67073036.0       541119.812       13330.6445       249.731461       533265.625       6.92710638    
   4.39286341E-05   67036360.0       524114.469       12911.5547       233.713425       523756.531       6.71892405    
   4.39300384E-05   67000468.0       507643.812       12505.6455       218.730927       514417.531       6.51700497    
   4.39315008E-05   66965352.0       491691.125       12112.5010       204.716354       505245.562       6.32116079    
   4.39330252E-05   66931004.0       476240.062       11731.7217       191.606567       496237.688       6.13120794    
   4.39346077E-05   66897416.0       461274.875       11362.9180       179.342606       487390.938       5.94697046    
   4.39362593E-05   66864572.0       446780.281       11005.7129       167.869370       478702.500       5.76827621    
   4.39379764E-05   66832472.0       432741.500       10659.7422       157.135406       470169.531       5.59495831    
   4.39397663E-05   66801108.0       419144.219       10324.6523       147.092636       461789.281       5.42685509    
   4.39416326E-05   66770468.0       405974.531       10000.1006       137.696167       453559.031       5.26381016    
   4.39435826E-05   66740548.0       393219.000       9685.75781       128.904022       445476.125       5.10567093    
   4.39456126E-05   66711348.0       380864.625       9381.30078       120.677017       437537.906       4.95229053    
   4.39477335E-05   66682860.0       368898.781       9086.41992       112.978516       429741.875       4.80352592    
   4.39499490E-05   66655076.0       357309.281       8800.81348       105.774277       422085.469       4.65923786    
   4.39522628E-05   66627996.0       346084.281       8524.19043       99.0323105       414566.250       4.51929188    
   4.39546820E-05   66601620.0       335212.312       8256.26855       92.7227173       407181.750       4.38355827    
   4.39572104E-05   66575940.0       324682.312       7996.77344       86.8175507       399929.594       4.25190973    
   4.39598589E-05   66550964.0       314483.531       7745.44043       81.2906876       392807.438       4.12422371    
   4.39626347E-05   66526684.0       304605.562       7502.01367       76.1177063       385813.031       4.00038147    
   4.39655414E-05   66503104.0       295038.281       7266.24414       71.2757797       378944.094       3.88026762    
   4.39685900E-05   66480228.0       285772.000       7037.89111       66.7435684       372198.406       3.76376987    
   4.39717915E-05   66458056.0       276797.219       6816.72168       62.5011215       365573.812       3.65077972    
   4.39751529E-05   66436600.0       268104.812       6602.51025       58.5297813       359068.188       3.54119205    
   4.39786891E-05   66415860.0       259685.906       6395.03809       54.8120995       352679.438       3.43490505    
   4.39824107E-05   66395848.0       251531.891       6194.09326       51.3317719       346405.531       3.33181930    
   4.39863288E-05   66376572.0       243634.484       5999.47070       48.0735435       340244.500       3.23183894    
   4.39904616E-05   66358048.0       235985.625       5810.97217       45.0231476       334194.312       3.13487124    
   4.39948271E-05   66340288.0       228577.500       5628.40527       42.1672440       328253.125       3.04082561    
   4.39994401E-05   66323312.0       221402.594       5451.58350       39.4933586       322419.031       2.94961500    
   4.40043259E-05   66307140.0       214453.562       5280.32666       36.9898186       316690.156       2.86115408    
   4.40095027E-05   66291796.0       207723.359       5114.46045       34.6457100       311064.781       2.77536130    
   4.40150034E-05   66277316.0       201205.109       4953.81543       32.4508171       305541.094       2.69215679    
   4.40208532E-05   66263724.0       194892.203       4798.22852       30.3955994       300117.438       2.61146355    
   4.40270887E-05   66251072.0       188778.219       4647.54004       28.4711132       294792.125       2.53320646    
   4.40337462E-05   66239400.0       182856.938       4501.59766       26.6690044       289563.531       2.45731378    
   4.40408767E-05   66228768.0       177122.344       4360.25244       24.9814529       284430.125       2.38371515    
   4.40485310E-05   66219240.0       171568.641       4223.36035       23.4011421       279390.406       2.31234288    
   4.40567674E-05   66210900.0       166190.203       4090.78320       21.9212303       274442.875       2.24313164    
   4.40656659E-05   66203848.0       160981.609       3962.38599       20.5353127       269586.219       2.17601824    
